gamma,k,fingerprint_length,n_recipients,sk,id,code,embedding_ratio,experiment_no,attack_strength,detection_confidence,accuracy,hellinger_distance,hellinger_distance_remaining,marital-status_relationship,marital-status_sex,relationship_sex,income_relationship,education_education-num,age_marital-status,education-num_occupation,age_relationship
32,30,128,20,105,0,tardos,0.03125,0,0.2,0.96875,0.8125,0.2005235921275381,0.0006544901594225904,0.000952081524852877,0.0003668057905138695,0.0009646615149509862,0.0019794022125999423,0.0,,,
32,30,128,20,105,0,tardos,0.03125,1,0.2,0.96875,0.8125,0.20060171047882366,0.0007521380985295931,,,,0.0019794022125999423,0.0,,0.0013305100698738069,0.007062048052594871
32,30,128,20,105,0,tardos,0.03125,2,0.2,0.9765625,0.8125,0.2007055625569232,0.0008819531961539781,0.000952081524852877,,,0.0019794022125999423,0.0,,,
32,30,128,20,105,0,tardos,0.03125,0,0.3,0.96875,0.75,0.26705095098244647,0.0005240240669724351,0.000952081524852877,0.0003668057905138695,0.0009646615149509862,0.0019794022125999423,0.0,,,
32,30,128,20,105,0,tardos,0.03125,1,0.3,0.9453125,0.75,0.26726837714549034,0.0008205142893050106,,,,0.0019794022125999423,,,0.0013305100698738069,0.007062048052594871
32,30,128,20,105,0,tardos,0.03125,2,0.3,0.9609375,0.75,0.2672329214118315,0.0007721655615884945,0.000952081524852877,,,0.0019794022125999423,0.0,,,
32,30,128,20,105,0,tardos,0.03125,0,0.4,0.9296875,0.625,0.4003419759599314,0.000569959933218958,0.000952081524852877,0.0003668057905138695,0.0009646615149509862,,0.0,,,
32,30,128,20,105,0,tardos,0.03125,1,0.4,0.9140625,0.625,0.40046793430669914,0.0007798905111651905,,,,0.0019794022125999423,,,0.0013305100698738069,
32,30,128,20,105,0,tardos,0.03125,2,0.4,0.953125,0.625,0.40041813070938154,0.0006968845156359589,0.000952081524852877,,,0.0019794022125999423,0.0,,,
32,30,128,20,105,0,tardos,0.03125,0,0.5,0.90625,0.5,0.5335701363282438,0.0005074349890939112,0.000952081524852877,0.0003668057905138695,0.0009646615149509862,,,,,
32,30,128,20,105,0,tardos,0.03125,1,0.5,0.8046875,0.5,0.5337167515109196,0.0008216103805418874,,,,,,,0.0013305100698738069,
32,30,128,20,105,0,tardos,0.03125,2,0.5,0.890625,0.5,0.5337260818805227,0.0008416040296914224,0.000952081524852877,,,0.0019794022125999423,,,,
32,30,128,20,105,0,tardos,0.03125,0,0.6,0.8359375,0.4375,0.6002090254980718,0.0005225637451791912,0.000952081524852877,0.0003668057905138695,0.0009646615149509862,,,,,
32,30,128,20,105,0,tardos,0.03125,1,0.6,0.8203125,0.4375,0.6003834181775862,0.0009585454439655352,,,,,,,,
32,30,128,20,105,0,tardos,0.03125,2,0.6,0.8125,0.4375,0.6003649710503505,0.0009124276258762878,0.000952081524852877,,,0.0019794022125999423,,,,
32,30,128,20,105,0,tardos,0.03125,0,0.7,0.765625,0.375,0.6668081022292817,0.0004243066878448276,0.000952081524852877,0.0003668057905138695,0.0009646615149509862,,,,,
32,30,128,20,105,0,tardos,0.03125,1,0.7,0.828125,0.375,0.6670139049320263,0.0010417147960789536,,,,,,,,
32,30,128,20,105,0,tardos,0.03125,2,0.7,0.78125,0.375,0.6668419741656183,0.0005259224968546675,0.000952081524852877,,,0.0019794022125999423,,,,
32,30,128,20,105,0,tardos,0.03125,0,0.8,0.5234375,0.25,0.800069157106181,0.00034578553090521615,,,0.0009646615149509862,,,,,
32,30,128,20,105,0,tardos,0.03125,1,0.8,0.625,0.25,0.8002765096977583,0.0013825484887919905,,,,,,,,
32,30,128,20,105,0,tardos,0.03125,2,0.8,0.515625,0.25,0.8000969173211281,0.00048458660564097786,,,,,,,,
32,30,128,20,105,0,tardos,0.03125,0,0.9,0.21875,0.125,0.9333333333333333,0.0,,,,,,,,
32,30,128,20,105,0,tardos,0.03125,1,0.9,0.28125,0.125,0.9335229968847323,0.002844953270984389,,,,,,,,
32,30,128,20,105,0,tardos,0.03125,2,0.9,0.1796875,0.125,0.9333626607190049,0.0004399107850719245,,,,,,,,
32,30,128,20,106,0,tardos,0.03125,0,0.1,0.953125,0.875,0.1341626606540846,0.000956916139328394,0.000479573620113557,,,0.0031438298847995894,0.0,0.00808685314349074,,0.005784678014115896
32,30,128,20,106,0,tardos,0.03125,1,0.1,0.953125,0.875,0.13414567595193297,0.0009373184060765185,0.000479573620113557,0.0007123090950644817,0.0008804113227297421,0.0031438298847995894,0.0,0.00808685314349074,,0.005784678014115896
32,30,128,20,106,0,tardos,0.03125,2,0.1,0.984375,0.875,0.1339703516162109,0.0007350210956279668,0.000479573620113557,0.0007123090950644817,0.0008804113227297421,0.0031438298847995894,0.0,0.00808685314349074,0.00045305864387535483,0.005784678014115896
32,30,128,20,106,0,tardos,0.03125,0,0.2,0.9609375,0.8125,0.20080526608414054,0.0010065826051756854,0.000479573620113557,,,0.0031438298847995894,0.0,,,
32,30,128,20,106,0,tardos,0.03125,1,0.2,0.9296875,0.8125,0.20081234261859965,0.0010154282732495617,0.000479573620113557,0.0007123090950644817,0.0008804113227297421,0.0031438298847995894,,0.00808685314349074,,0.005784678014115896
32,30,128,20,106,0,tardos,0.03125,2,0.2,0.96875,0.8125,0.2005746898675566,0.0007183623344457518,,,0.0008804113227297421,0.0031438298847995894,0.0,,0.00045305864387535483,0.005784678014115896
32,30,128,20,106,0,tardos,0.03125,0,0.3,0.953125,0.75,0.2672935547033101,0.0008548473226956337,0.000479573620113557,,,0.0031438298847995894,0.0,,,
32,30,128,20,106,0,tardos,0.03125,1,0.3,0.9296875,0.75,0.2674790092852663,0.001107739934454067,0.000479573620113557,0.0007123090950644817,0.0008804113227297421,0.0031438298847995894,,0.00808685314349074,,0.005784678014115896
32,30,128,20,106,0,tardos,0.03125,2,0.3,0.96875,0.75,0.26721687314459913,0.0007502815608170688,,,0.0008804113227297421,0.0031438298847995894,0.0,,,0.005784678014115896
32,30,128,20,106,0,tardos,0.03125,0,0.4,0.9296875,0.625,0.4004821066274854,0.0008035110458089053,0.000479573620113557,,,0.0031438298847995894,0.0,,,
32,30,128,20,106,0,tardos,0.03125,1,0.4,0.90625,0.625,0.40074466400822134,0.001241106680368906,0.000479573620113557,0.0007123090950644817,0.0008804113227297421,0.0031438298847995894,,,,
32,30,128,20,106,0,tardos,0.03125,2,0.4,0.921875,0.625,0.40051805299784055,0.0008634216630675699,,,0.0008804113227297421,,,,,0.005784678014115896
32,30,128,20,106,0,tardos,0.03125,0,0.5,0.8515625,0.5,0.5337953781182719,0.0009900959677256057,0.000479573620113557,,,0.0031438298847995894,,,,
32,30,128,20,106,0,tardos,0.03125,1,0.5,0.859375,0.5,0.5337984552586671,0.0009966898400008235,0.000479573620113557,0.0007123090950644817,0.0008804113227297421,0.0031438298847995894,,,,
32,30,128,20,106,0,tardos,0.03125,2,0.5,0.90625,0.5,0.5338047397645526,0.0010101566383269893,,,,,,,,
32,30,128,20,106,0,tardos,0.03125,0,0.6,0.8203125,0.4375,0.6004218550775439,0.0010546376938597851,0.000479573620113557,,,0.0031438298847995894,,,,
32,30,128,20,106,0,tardos,0.03125,1,0.6,0.8125,0.4375,0.600424932217939,0.001062330544847539,0.000479573620113557,0.0007123090950644817,0.0008804113227297421,0.0031438298847995894,,,,
32,30,128,20,106,0,tardos,0.03125,2,0.6,0.8984375,0.4375,0.6004683292908243,0.0011708232270604,,,,,,,,
32,30,128,20,106,0,tardos,0.03125,0,0.7,0.796875,0.375,0.6668492866490967,0.0005478599472900936,0.000479573620113557,,,0.0031438298847995894,,,,
32,30,128,20,106,0,tardos,0.03125,1,0.7,0.7890625,0.375,0.6670594454045137,0.0011783362135411215,0.000479573620113557,0.0007123090950644817,0.0008804113227297421,,,,,
32,30,128,20,106,0,tardos,0.03125,2,0.7,0.8828125,0.375,0.66711093472088,0.0013328041626403007,,,,,,,,
32,30,128,20,106,0,tardos,0.03125,0,0.8,0.4609375,0.25,0.8001038199357169,0.000519099678583879,,,,,,,,
32,30,128,20,106,0,tardos,0.03125,1,0.8,0.6484375,0.25,0.8003482100770561,0.0017410503852806642,0.000479573620113557,,,,,,,
32,30,128,20,106,0,tardos,0.03125,2,0.8,0.625,0.25,0.800384016504272,0.001920082521360022,,,,,,,,
32,30,128,20,106,0,tardos,0.03125,0,0.9,0.2265625,0.125,0.9333956617486543,0.0009349262298145456,,,,,,,,
32,30,128,20,106,0,tardos,0.03125,1,0.9,0.28125,0.125,0.9335725684284472,0.003588526426708243,,,,,,,,
32,30,128,20,106,0,tardos,0.03125,2,0.9,0.390625,0.125,0.9334344973687239,0.001517460530858137,,,,,,,,
32,30,128,20,107,0,tardos,0.03125,0,0.1,0.96875,0.875,0.13404646906583195,0.0008228489221137723,0.000519169614047083,0.0006469751504657225,0.001239608584722357,0.0019012836040988295,0.0,0.007621729975135382,0.0008504041225857005,0.007947967657340524
32,30,128,20,107,0,tardos,0.03125,1,0.1,0.9375,0.875,0.13385802050786363,0.0006054082783042028,0.000519169614047083,0.0006469751504657225,0.001239608584722357,0.0019012836040988295,0.0,,0.0008504041225857005,
32,30,128,20,107,0,tardos,0.03125,2,0.1,0.984375,0.875,0.13411301279975538,0.0008996301535639163,0.000519169614047083,0.0006469751504657225,0.001239608584722357,0.0019012836040988295,,0.007621729975135382,0.0008504041225857005,0.007947967657340524
32,30,128,20,107,0,tardos,0.03125,0,0.2,0.9453125,0.8125,0.2006798438532804,0.000849804816600473,,,0.001239608584722357,0.0019012836040988295,0.0,,0.0008504041225857005,0.007947967657340524
32,30,128,20,107,0,tardos,0.03125,1,0.2,0.9140625,0.8125,0.2004913952953121,0.0006142441191401059,,,0.001239608584722357,0.0019012836040988295,0.0,,0.0008504041225857005,
32,30,128,20,107,0,tardos,0.03125,2,0.2,0.984375,0.8125,0.20043867599712756,0.0005483449964094196,0.000519169614047083,0.0006469751504657225,0.001239608584722357,0.0019012836040988295,,0.007621729975135382,0.0008504041225857005,0.007947967657340524
32,30,128,20,107,0,tardos,0.03125,0,0.3,0.9375,0.75,0.2673209880349746,0.0008922564113290711,,,0.001239608584722357,0.0019012836040988295,0.0,,,0.007947967657340524
32,30,128,20,107,0,tardos,0.03125,1,0.3,0.890625,0.75,0.26713260454991433,0.0006353698407922547,,,0.001239608584722357,0.0019012836040988295,0.0,,0.0008504041225857005,
32,30,128,20,107,0,tardos,0.03125,2,0.3,0.90625,0.75,0.26707882286689505,0.0005620311821295661,0.000519169614047083,0.0006469751504657225,0.001239608584722357,0.0019012836040988295,,0.007621729975135382,0.0008504041225857005,0.007947967657340524
32,30,128,20,107,0,tardos,0.03125,0,0.4,0.9140625,0.625,0.40063401081892386,0.0010566846982064263,,,0.001239608584722357,,,,,0.007947967657340524
32,30,128,20,107,0,tardos,0.03125,1,0.4,0.8671875,0.625,0.4004659378832477,0.0007765631387460892,,,0.001239608584722357,0.0019012836040988295,,,,
32,30,128,20,107,0,tardos,0.03125,2,0.4,0.7734375,0.625,0.40032839353137334,0.0005473225522888229,,0.0006469751504657225,,,,0.007621729975135382,0.0008504041225857005,
32,30,128,20,107,0,tardos,0.03125,0,0.5,0.890625,0.5,0.533917791339874,0.00125241001401577,,,,,,,,
32,30,128,20,107,0,tardos,0.03125,1,0.5,0.84375,0.5,0.5336415295269179,0.0006604204148242099,,,0.001239608584722357,,,,,
32,30,128,20,107,0,tardos,0.03125,2,0.5,0.7109375,0.5,0.5336059615444696,0.0005842033095776077,,0.0006469751504657225,,,,,,
32,30,128,20,107,0,tardos,0.03125,0,0.6,0.8984375,0.4375,0.6005736873826621,0.0014342184566554404,,,,,,,,
32,30,128,20,107,0,tardos,0.03125,1,0.6,0.7890625,0.4375,0.6001919421809172,0.00047985545229293526,,,0.001239608584722357,,,,,
32,30,128,20,107,0,tardos,0.03125,2,0.6,0.6484375,0.4375,0.6002272616048242,0.0005681540120604858,,0.0006469751504657225,,,,,,
32,30,128,20,107,0,tardos,0.03125,0,0.7,0.8671875,0.375,0.6672101112140641,0.001630333642192477,,,,,,,,
32,30,128,20,107,0,tardos,0.03125,1,0.7,0.734375,0.375,0.6668478382237052,0.0005435146711159726,,,,,,,,
32,30,128,20,107,0,tardos,0.03125,2,0.7,0.6484375,0.375,0.666893928271491,0.000681784814472583,,0.0006469751504657225,,,,,,
32,30,128,20,107,0,tardos,0.03125,0,0.8,0.703125,0.25,0.8004914673384339,0.00245733669216937,,,,,,,,
32,30,128,20,107,0,tardos,0.03125,1,0.8,0.59375,0.25,0.8001050989477563,0.0005254947387815365,,,,,,,,
32,30,128,20,107,0,tardos,0.03125,2,0.8,0.5234375,0.25,0.8000790598406667,0.0003952992033339261,,,,,,,,
32,30,128,20,107,0,tardos,0.03125,0,0.9,0.4765625,0.125,0.9334495873460008,0.0017438101900118582,,,,,,,,
32,30,128,20,107,0,tardos,0.03125,1,0.9,0.3046875,0.125,0.9333786999396454,0.0006804990946803395,,,,,,,,
32,30,128,20,107,0,tardos,0.03125,2,0.9,0.2109375,0.125,0.9333666252125515,0.0004993781882733652,,,,,,,,
32,30,128,20,108,0,tardos,0.03125,0,0.1,0.984375,0.875,0.13419752874749052,0.0009971485547967589,0.0010439191627418202,0.00014216059877604934,0.0007007638034490354,0.003499505596685875,,0.004799275439851024,0.00048471928799948244,0.007276111034267865
32,30,128,20,108,0,tardos,0.03125,1,0.1,0.9921875,0.875,0.13432269473043396,0.001141570842808423,0.0010439191627418202,0.00014216059877604934,0.0007007638034490354,0.003499505596685875,,0.004799275439851024,,0.007276111034267865
32,30,128,20,108,0,tardos,0.03125,2,0.1,0.9296875,0.875,0.13430386944347078,0.0011198493578509182,0.0010439191627418202,0.00014216059877604934,0.0007007638034490354,0.003499505596685875,,0.004799275439851024,,0.007276111034267865
32,30,128,20,108,0,tardos,0.03125,0,0.2,0.96875,0.8125,0.2004749540629645,0.0005936925787056364,0.0010439191627418202,0.00014216059877604934,0.0007007638034490354,0.003499505596685875,,0.004799275439851024,0.00048471928799948244,0.007276111034267865
32,30,128,20,108,0,tardos,0.03125,1,0.2,0.9375,0.8125,0.20097053611013746,0.001213170137671828,0.0010439191627418202,0.00014216059877604934,0.0007007638034490354,0.003499505596685875,,0.004799275439851024,,0.007276111034267865
32,30,128,20,108,0,tardos,0.03125,2,0.2,0.90625,0.8125,0.20093196282530618,0.001164953531632704,0.0010439191627418202,0.00014216059877604934,0.0007007638034490354,0.003499505596685875,,0.004799275439851024,,0.007276111034267865
32,30,128,20,108,0,tardos,0.03125,0,0.3,0.890625,0.75,0.267122795442668,0.0006219937854563706,0.0010439191627418202,0.00014216059877604934,0.0007007638034490354,0.003499505596685875,,0.004799275439851024,0.00048471928799948244,0.007276111034267865
32,30,128,20,108,0,tardos,0.03125,1,0.3,0.90625,0.75,0.26761858436852476,0.0012980695934428593,0.0010439191627418202,0.00014216059877604934,0.0007007638034490354,,,0.004799275439851024,,0.007276111034267865
32,30,128,20,108,0,tardos,0.03125,2,0.3,0.8671875,0.75,0.26759862949197283,0.001270858398144768,0.0010439191627418202,,,0.003499505596685875,,0.004799275439851024,,0.007276111034267865
32,30,128,20,108,0,tardos,0.03125,0,0.4,0.6875,0.625,0.40034882684349477,0.0005813780724912632,,0.00014216059877604934,,,,0.004799275439851024,0.00048471928799948244,
32,30,128,20,108,0,tardos,0.03125,1,0.4,0.8359375,0.625,0.4007881784340833,0.0013136307234722585,0.0010439191627418202,0.00014216059877604934,0.0007007638034490354,,,0.004799275439851024,,0.007276111034267865
32,30,128,20,108,0,tardos,0.03125,2,0.4,0.8046875,0.625,0.40051689120757933,0.0008614853459655569,,,,0.003499505596685875,,,,0.007276111034267865
32,30,128,20,108,0,tardos,0.03125,0,0.5,0.7421875,0.5,0.5336376244037564,0.0006520522937635724,,0.00014216059877604934,,,,,,
32,30,128,20,108,0,tardos,0.03125,1,0.5,0.7109375,0.5,0.5340555735916187,0.0015476576963257785,,,0.0007007638034490354,,,,,0.007276111034267865
32,30,128,20,108,0,tardos,0.03125,2,0.5,0.9140625,0.5,0.5338329495669936,0.0010706062149860552,,,,0.003499505596685875,,,,
32,30,128,20,108,0,tardos,0.03125,0,0.6,0.640625,0.4375,0.6002683670409797,0.0006709176024491484,,0.00014216059877604934,,,,,,
32,30,128,20,108,0,tardos,0.03125,1,0.6,0.671875,0.4375,0.6006550462350426,0.001637615587606569,,,,,,,,
32,30,128,20,108,0,tardos,0.03125,2,0.6,0.8359375,0.4375,0.6004809978253808,0.0012024945634519838,,,,,,,,
32,30,128,20,108,0,tardos,0.03125,0,0.7,0.6875,0.375,0.6669350337076464,0.0008051011229389781,,0.00014216059877604934,,,,,,
32,30,128,20,108,0,tardos,0.03125,1,0.7,0.53125,0.375,0.667285788872266,0.0018573666167978596,,,,,,,,
32,30,128,20,108,0,tardos,0.03125,2,0.7,0.8125,0.375,0.6669623194107126,0.0008869582321378389,,,,,,,,
32,30,128,20,108,0,tardos,0.03125,0,0.8,0.578125,0.25,0.8000830219596449,0.0004151097982240609,,,,,,,,
32,30,128,20,108,0,tardos,0.03125,1,0.8,0.4296875,0.25,0.800202620055254,0.0010131002762701115,,,,,,,,
32,30,128,20,108,0,tardos,0.03125,2,0.8,0.578125,0.25,0.8001345627316591,0.0006728136582958146,,,,,,,,
32,30,128,20,108,0,tardos,0.03125,0,0.9,0.203125,0.125,0.9333591635998675,0.0003874539980122082,,,,,,,,
32,30,128,20,108,0,tardos,0.03125,1,0.9,0.1953125,0.125,0.9333333333333333,0.0,,,,,,,,
32,30,128,20,108,0,tardos,0.03125,2,0.9,0.1640625,0.125,0.933360594132486,0.0004089119872887375,,,,,,,,
32,30,128,20,109,0,tardos,0.03125,0,0.1,0.9765625,0.875,0.1342673024199388,0.001077656638390935,0.0004423982773024214,9.889261803081571e-05,0.0014467325884764304,0.0015889809445544243,,0.00854222482318502,,0.0067916078120087865
32,30,128,20,109,0,tardos,0.03125,1,0.1,0.984375,0.875,0.1339101283134457,0.0006655326693603979,0.0004423982773024214,9.889261803081571e-05,0.0014467325884764304,0.0015889809445544243,0.0,0.00854222482318502,0.0017363973574393119,0.0067916078120087865
32,30,128,20,109,0,tardos,0.03125,2,0.1,0.984375,0.875,0.1341906025152323,0.0009891567483449623,0.0004423982773024214,9.889261803081571e-05,0.0014467325884764304,0.0015889809445544243,0.0,0.00854222482318502,0.0017363973574393119,0.0067916078120087865
32,30,128,20,109,0,tardos,0.03125,0,0.2,0.953125,0.8125,0.2008748722054835,0.0010935902568543438,0.0004423982773024214,9.889261803081571e-05,0.0014467325884764304,0.0015889809445544243,,0.00854222482318502,,0.0067916078120087865
32,30,128,20,109,0,tardos,0.03125,1,0.2,0.9375,0.8125,0.20046772462231294,0.0005846557778911727,,,0.0014467325884764304,0.0015889809445544243,0.0,,0.0017363973574393119,0.0067916078120087865
32,30,128,20,109,0,tardos,0.03125,2,0.2,0.984375,0.8125,0.20085726918189897,0.0010715864773737092,0.0004423982773024214,9.889261803081571e-05,0.0014467325884764304,0.0015889809445544243,,0.00854222482318502,0.0017363973574393119,0.0067916078120087865
32,30,128,20,109,0,tardos,0.03125,0,0.3,0.8828125,0.75,0.26752769060169734,0.0011741235477691421,0.0004423982773024214,,,0.0015889809445544243,,0.00854222482318502,,0.0067916078120087865
32,30,128,20,109,0,tardos,0.03125,1,0.3,0.921875,0.75,0.26709211250352793,0.0005801534139017461,,,0.0014467325884764304,0.0015889809445544243,0.0,,0.0017363973574393119,0.0067916078120087865
32,30,128,20,109,0,tardos,0.03125,2,0.3,0.96875,0.75,0.2675222428240662,0.0011666947600902872,0.0004423982773024214,9.889261803081571e-05,0.0014467325884764304,,,0.00854222482318502,0.0017363973574393119,0.0067916078120087865
32,30,128,20,109,0,tardos,0.03125,0,0.4,0.8203125,0.625,0.40042699019245703,0.0007116503207617095,,,,0.0015889809445544243,,,,0.0067916078120087865
32,30,128,20,109,0,tardos,0.03125,1,0.4,0.859375,0.625,0.4003610159334808,0.0006016932224680283,,,0.0014467325884764304,0.0015889809445544243,0.0,,0.0017363973574393119,
32,30,128,20,109,0,tardos,0.03125,2,0.4,0.890625,0.625,0.4007160758279759,0.0011934597132931804,,9.889261803081571e-05,,,,0.00854222482318502,0.0017363973574393119,
32,30,128,20,109,0,tardos,0.03125,0,0.5,0.78125,0.5,0.5337403828053976,0.0008722488687090249,,,,0.0015889809445544243,,,,
32,30,128,20,109,0,tardos,0.03125,1,0.5,0.7109375,0.5,0.5336352523856921,0.0006469693979117465,,,0.0014467325884764304,0.0015889809445544243,,,,
32,30,128,20,109,0,tardos,0.03125,2,0.5,0.9296875,0.5,0.5340083949726978,0.0014465606557809978,,9.889261803081571e-05,,,,0.00854222482318502,,
32,30,128,20,109,0,tardos,0.03125,0,0.6,0.765625,0.4375,0.6004053564475648,0.0010133911189119705,,,,,,,,
32,30,128,20,109,0,tardos,0.03125,1,0.6,0.734375,0.4375,0.6003019190523589,0.0007547976308970375,,,0.0014467325884764304,0.0015889809445544243,,,,
32,30,128,20,109,0,tardos,0.03125,2,0.6,0.8671875,0.4375,0.6003500982545902,0.0008752456364754848,,9.889261803081571e-05,,,,0.00854222482318502,,
32,30,128,20,109,0,tardos,0.03125,0,0.7,0.7265625,0.375,0.666933949153141,0.0008018474594231557,,,,,,,,
32,30,128,20,109,0,tardos,0.03125,1,0.7,0.71875,0.375,0.6668627224796541,0.0005881674389618169,,,0.0014467325884764304,0.0015889809445544243,,,,
32,30,128,20,109,0,tardos,0.03125,2,0.7,0.828125,0.375,0.667002916650804,0.00100874995241227,,,,,,0.00854222482318502,,
32,30,128,20,109,0,tardos,0.03125,0,0.8,0.5078125,0.25,0.8001408221648776,0.0007041108243881256,,,,,,,,
32,30,128,20,109,0,tardos,0.03125,1,0.8,0.53125,0.25,0.8001411933539231,0.0007059667696152956,,,,0.0015889809445544243,,,,
32,30,128,20,109,0,tardos,0.03125,2,0.8,0.53125,0.25,0.8001712898636438,0.0008564493182193927,,,,,,0.00854222482318502,,
32,30,128,20,109,0,tardos,0.03125,0,0.9,0.1953125,0.125,0.9333743475219447,0.0006152128291716379,,,,,,,,
32,30,128,20,109,0,tardos,0.03125,1,0.9,0.2578125,0.125,0.9333350263578327,2.5395367491350532e-05,,,,,,,,
